Unnamed: 0,gameweek,home_team,home_score,home_xg,away_team,away_score,away_xg,referee,season
380,37,Oldham Athletic,6,0,Wimbledon,2,0,John Martin,1992
381,37,Manchester City,3,0,Ipswich Town,1,0,Rodger Gifford,1992
382,37,Crystal Palace,1,0,QPR,1,0,Alan Wilkie,1992
383,37,Coventry City,2,0,Southampton,0,0,Keith Cooper,1992
384,37,Blackburn,4,0,Liverpool,1,0,Ken Redfern,1992
385,37,Chelsea,4,0,Middlesbrough,0,0,Joe Worrall,1992
386,37,Nott'ham Forest,0,0,Aston Villa,1,0,Keith Burge,1992
387,37,Norwich City,1,0,Manchester Utd,3,0,Tony Ward,1992
388,32,Sheffield Utd,2,0,Leeds United,1,0,Keren Barratt,1992
389,32,Ipswich Town,1,0,Chelsea,1,0,T Lloyd,1992
390,40,Middlesbrough,1,0,Arsenal,0,0,Keith Hackett,1992
391,28,Nott'ham Forest,1,0,Blackburn,3,0,Tony Ward,1992
392,32,Oldham Athletic,1,0,Sheffield Weds,1,0,Alan Wilkie,1992
393,38,Sheffield Utd,1,0,Manchester City,1,0,Keith Cooper,1992
394,38,Tottenham,5,0,Norwich City,1,0,Keren Barratt,1992
395,38,Wimbledon,4,0,Crystal Palace,0,0,Vic Callow,1992
396,38,Middlesbrough,1,0,Everton,2,0,T Lloyd,1992
397,38,Aston Villa,0,0,Coventry City,0,0,Alan Gunn,1992
398,38,Liverpool,1,0,Oldham Athletic,0,0,Joe Worrall,1992
399,38,Ipswich Town,1,0,Arsenal,2,0,Raymond Lewis,1992
400,38,Leeds United,5,0,Blackburn,2,0,David Elleray,1992
401,38,QPR,4,0,Nott'ham Forest,3,0,Peter Foakes,1992
402,38,Southampton,1,0,Chelsea,0,0,Keith Burge,1992
403,38,Manchester Utd,2,0,Sheffield Weds,1,0,Mike Peck,1992
404,39,Manchester City,1,0,Liverpool,1,0,Mike Reed,1992
405,39,Sheffield Weds,5,0,Southampton,2,0,Kelvin Morton,1992
406,39,Coventry City,0,0,Manchester Utd,1,0,Rodger Gifford,1992
407,39,Everton,3,0,QPR,5,0,Stephen Lodge,1992
408,39,Crystal Palace,4,0,Middlesbrough,1,0,Martin Bodenham,1992
409,39,Arsenal,0,0,Aston Villa,1,0,Gerald Ashby,1992
410,39,Blackburn,2,0,Ipswich Town,1,0,Keith Hackett,1992
411,39,Nott'ham Forest,2,0,Tottenham,1,0,Alan Wilkie,1992
412,39,Chelsea,4,0,Wimbledon,2,0,David Elleray,1992
413,39,Norwich City,4,0,Leeds United,2,0,Keith Burge,1992
414,39,Oldham Athletic,1,0,Sheffield Utd,1,0,Peter Foakes,1992
415,40,Liverpool,4,0,Coventry City,0,0,Tony Ward,1992
416,40,Tottenham,4,0,Oldham Athletic,1,0,Keith Hackett,1992
417,40,Wimbledon,1,0,Nott'ham Forest,0,0,Keren Barratt,1992
418,40,Leeds United,0,0,Crystal Palace,0,0,Robbie Hart,1992
419,40,Manchester Utd,3,0,Chelsea,0,0,Howard King,1992
420,40,Southampton,0,0,Everton,0,0,Martin Bodenham,1992
421,40,Sheffield Utd,1,0,Blackburn,3,0,David Allison,1992
422,40,Aston Villa,3,0,Manchester City,1,0,Philip Don,1992
423,40,Ipswich Town,3,0,Norwich City,1,0,Vic Callow,1992
424,32,Middlesbrough,3,0,Tottenham,0,0,David Allison,1992
425,25,Liverpool,2,0,Leeds United,0,0,Mike Reed,1992
426,29,Crystal Palace,0,0,Manchester Utd,2,0,Keren Barratt,1992
427,29,Manchester City,1,0,Wimbledon,1,0,Howard King,1992
428,32,Blackburn,3,0,Aston Villa,0,0,Joe Worrall,1992
429,32,Arsenal,1,0,Nott'ham Forest,1,0,Martin Bodenham,1992
430,34,Sheffield Weds,1,0,Sheffield Utd,1,0,Ken Redfern,1992
431,41,Nott'ham Forest,0,0,Sheffield Utd,2,0,Paul Durkin,1992
432,41,Everton,0,0,Arsenal,0,0,Alan Gunn,1992
433,41,Sheffield Weds,2,0,Middlesbrough,3,0,Brian Hill,1992
434,41,Crystal Palace,3,0,Ipswich Town,1,0,Philip Don,1992
435,41,Norwich City,1,0,Liverpool,0,0,David Elleray,1992
436,41,Tottenham,1,0,Wimbledon,1,0,Raymond Lewis,1992
437,41,Leeds United,1,0,QPR,1,0,Vic Callow,1992
438,41,Southampton,0,0,Manchester City,1,0,T Lloyd,1992
439,41,Chelsea,2,0,Coventry City,1,0,Ron Groves,1992
440,41,Aston Villa,0,0,Oldham Athletic,1,0,David Allison,1992
441,41,Manchester Utd,3,0,Blackburn,1,0,Jim Borrett,1992
442,29,Arsenal,0,0,QPR,0,0,Rodger Gifford,1992
443,37,Everton,0,0,Sheffield Utd,2,0,Vic Callow,1992
444,37,Sheffield Weds,1,0,Leeds United,1,0,Roger Milford,1992
445,21,Oldham Athletic,3,0,Liverpool,2,0,Paul Durkin,1992
446,32,Manchester City,0,0,Crystal Palace,0,0,Stephen Lodge,1992
447,34,Tottenham,1,0,Blackburn,2,0,Kelvin Morton,1992
448,25,Sheffield Weds,1,0,Arsenal,0,0,Robbie Hart,1992
449,42,Sheffield Utd,4,0,Chelsea,2,0,Alan Gunn,1992
450,42,Liverpool,6,0,Tottenham,2,0,Stephen Lodge,1992
451,42,Ipswich Town,2,0,Nott'ham Forest,1,0,Mike Reed,1992
452,42,Coventry City,3,0,Leeds United,3,0,Kelvin Morton,1992
453,42,Middlesbrough,3,0,Norwich City,3,0,Gerald Ashby,1992
454,42,Arsenal,3,0,Crystal Palace,0,0,Keith Burge,1992
455,42,Manchester City,2,0,Everton,5,0,Ken Redfern,1992
456,42,Blackburn,1,0,Sheffield Weds,0,0,Philip Don,1992
457,42,Oldham Athletic,4,0,Southampton,3,0,Howard King,1992
458,42,Wimbledon,1,0,Manchester Utd,2,0,Joe Worrall,1992
459,42,QPR,2,0,Aston Villa,1,0,Paul Durkin,1992
460,37,Arsenal,1,0,Tottenham,3,0,Keith Cooper,1992
461,40,QPR,3,0,Sheffield Weds,1,0,David Allison,1992
462,1,Aston Villa,4,0,QPR,1,0,Kelvin Morton,1993
463,1,Sheffield Utd,3,0,Swindon Town,1,0,Jim Borrett,1993
464,1,Chelsea,1,0,Blackburn,2,0,Alan Gunn,1993
465,1,Southampton,0,0,Everton,2,0,Keith Cooper,1993
466,1,Newcastle Utd,0,0,Tottenham,1,0,David Allison,1993
467,1,West Ham,0,0,Wimbledon,2,0,Keith Burge,1993
468,1,Manchester City,1,0,Leeds United,1,0,Dermot Gallagher,1993
469,1,Oldham Athletic,0,0,Ipswich Town,3,0,Keren Barratt,1993
470,1,Liverpool,2,0,Sheffield Weds,0,0,Gerald Ashby,1993
471,1,Arsenal,0,0,Coventry City,3,0,Alan Wilkie,1993
472,1,Norwich City,0,0,Manchester Utd,2,0,Keith Hackett,1993
473,2,Tottenham,0,0,Arsenal,1,0,David Elleray,1993
474,2,Everton,1,0,Manchester City,0,0,Vic Callow,1993
475,2,Wimbledon,1,0,Chelsea,1,0,Mike Reed,1993
476,2,Leeds United,1,0,West Ham,0,0,Roger Dilkes,1993
477,2,Ipswich Town,1,0,Southampton,0,0,Alan Wilkie,1993
478,2,QPR,1,0,Liverpool,3,0,Paul Durkin,1993
479,2,Swindon Town,0,0,Oldham Athletic,1,0,Dermot Gallagher,1993
480,2,Blackburn,2,0,Norwich City,3,0,Robbie Hart,1993
481,2,Coventry City,2,0,Newcastle Utd,1,0,Jim Borrett,1993
482,2,Manchester Utd,3,0,Sheffield Utd,0,0,Gerald Ashby,1993
483,2,Sheffield Weds,0,0,Aston Villa,0,0,Peter Foakes,1993
484,3,Leeds United,0,0,Norwich City,4,0,Mike Reed,1993
485,3,Coventry City,1,0,West Ham,1,0,Stephen Lodge,1993
486,3,Sheffield Weds,0,0,Arsenal,1,0,Robbie Hart,1993
487,3,QPR,2,0,Southampton,1,0,Roger Dilkes,1993
488,3,Tottenham,1,0,Manchester City,0,0,Keith Hackett,1993
489,3,Ipswich Town,1,0,Chelsea,0,0,David Elleray,1993
490,3,Manchester Utd,1,0,Newcastle Utd,1,0,Kelvin Morton,1993
491,3,Wimbledon,2,0,Aston Villa,2,0,Jim Borrett,1993
492,3,Everton,4,0,Sheffield Utd,2,0,Dermot Gallagher,1993
493,3,Blackburn,1,0,Oldham Athletic,0,0,Joe Worrall,1993
494,3,Swindon Town,0,0,Liverpool,5,0,Philip Don,1993
495,4,Aston Villa,1,0,Manchester Utd,2,0,David Elleray,1993
496,4,Oldham Athletic,3,0,Coventry City,3,0,Peter Foakes,1993
497,4,Sheffield Utd,2,0,Wimbledon,1,0,Alan Wilkie,1993
498,4,Manchester City,0,0,Blackburn,2,0,T Lloyd,1993
499,4,Arsenal,2,0,Leeds United,1,0,Keith Hackett,1993
500,4,Southampton,5,0,Swindon Town,1,0,Paul Durkin,1993
501,4,Norwich City,1,0,Ipswich Town,0,0,Alan Gunn,1993
502,4,West Ham,2,0,Sheffield Weds,0,0,Joe Worrall,1993
503,4,Chelsea,2,0,QPR,0,0,Keith Burge,1993
504,4,Liverpool,1,0,Tottenham,2,0,Keren Barratt,1993
505,4,Newcastle Utd,1,0,Everton,0,0,Gerald Ashby,1993
506,5,Manchester City,1,0,Coventry City,1,0,Philip Don,1993
507,5,Norwich City,0,0,Swindon Town,0,0,David Elleray,1993
508,5,Liverpool,2,0,Leeds United,0,0,Robbie Hart,1993
509,5,Chelsea,1,0,Sheffield Weds,1,0,Kelvin Morton,1993
510,5,Southampton,1,0,Manchester Utd,3,0,Alan Gunn,1993
511,5,Oldham Athletic,1,0,Wimbledon,1,0,Paul Durkin,1993
512,5,Sheffield Utd,1,0,Ipswich Town,1,0,Peter Foakes,1993
513,5,West Ham,0,0,QPR,4,0,Vic Callow,1993
514,5,Aston Villa,1,0,Tottenham,0,0,Keith Cooper,1993
515,5,Arsenal,2,0,Everton,0,0,Keith Burge,1993
516,5,Newcastle Utd,1,0,Blackburn,1,0,Stephen Lodge,1993
517,6,Ipswich Town,1,0,Newcastle Utd,1,0,Dermot Gallagher,1993
518,6,Wimbledon,1,0,Southampton,0,0,Keith Hackett,1993
519,6,Everton,0,0,Aston Villa,1,0,Alan Gunn,1993
520,6,Leeds United,1,0,Oldham Athletic,0,0,Gerald Ashby,1993
521,6,Manchester Utd,3,0,West Ham,0,0,Roger Milford,1993
522,6,Tottenham,1,0,Chelsea,1,0,Vic Callow,1993
523,6,Coventry City,1,0,Liverpool,0,0,Keith Burge,1993
524,6,Swindon Town,1,0,Manchester City,3,0,Keith Cooper,1993
525,6,Blackburn,1,0,Arsenal,1,0,David Allison,1993
526,6,Sheffield Weds,3,0,Norwich City,3,0,Alan Wilkie,1993
527,6,QPR,2,0,Sheffield Utd,1,0,Keren Barratt,1993
528,7,Arsenal,4,0,Ipswich Town,0,0,Joe Worrall,1993
529,7,Norwich City,0,0,Wimbledon,1,0,Gerald Ashby,1993
530,7,Oldham Athletic,0,0,Everton,1,0,Stephen Lodge,1993
531,7,Southampton,0,0,Leeds United,2,0,Keith Burge,1993
532,7,Sheffield Utd,2,0,Tottenham,2,0,Kelvin Morton,1993
533,7,Aston Villa,0,0,Coventry City,0,0,Martin Bodenham,1993
534,7,West Ham,0,0,Swindon Town,0,0,Alan Gunn,1993
535,7,Manchester City,3,0,QPR,0,0,Alan Wilkie,1993
536,7,Chelsea,1,0,Manchester Utd,0,0,Peter Foakes,1993
537,7,Liverpool,0,0,Blackburn,1,0,Mike Reed,1993
538,7,Newcastle Utd,4,0,Sheffield Weds,2,0,Roger Dilkes,1993
539,8,Swindon Town,2,0,Newcastle Utd,2,0,Howard King,1993
540,8,Sheffield Weds,2,0,Southampton,0,0,Rodger Gifford,1993
541,8,Ipswich Town,1,0,Aston Villa,2,0,Roger Dilkes,1993
542,8,Everton,2,0,Liverpool,0,0,David Elleray,1993
543,8,Tottenham,5,0,Oldham Athletic,0,0,Alan Gunn,1993
544,8,Leeds United,2,0,Sheffield Utd,1,0,Philip Don,1993
545,8,Coventry City,1,0,Chelsea,1,0,Paul Durkin,1993
546,8,QPR,2,0,Norwich City,2,0,Roger Milford,1993
547,8,Blackburn,0,0,West Ham,2,0,Keith Hackett,1993
548,8,Manchester Utd,1,0,Arsenal,0,0,Vic Callow,1993
549,8,Wimbledon,1,0,Manchester City,0,0,Keren Barratt,1993
550,9,Chelsea,1,0,Liverpool,0,0,Keith Hackett,1993
551,9,Manchester Utd,4,0,Swindon Town,2,0,Joe Worrall,1993
552,9,Coventry City,0,0,Leeds United,2,0,Keith Cooper,1993
553,9,Arsenal,1,0,Southampton,0,0,Kelvin Morton,1993
554,9,Oldham Athletic,1,0,Aston Villa,1,0,Howard King,1993
555,9,Newcastle Utd,2,0,West Ham,0,0,Mike Reed,1993
556,9,Everton,1,0,Norwich City,5,0,Paul Durkin,1993
557,9,Sheffield Utd,0,0,Manchester City,1,0,David Elleray,1993
558,9,Blackburn,1,0,Sheffield Weds,1,0,Vic Callow,1993
559,9,Ipswich Town,2,0,Tottenham,2,0,Gerald Ashby,1993
560,9,Wimbledon,1,0,QPR,1,0,Philip Don,1993
561,10,West Ham,1,0,Chelsea,0,0,Robbie Hart,1993
562,10,Liverpool,0,0,Arsenal,0,0,Gerald Ashby,1993
563,10,Aston Villa,0,0,Newcastle Utd,2,0,Paul Durkin,1993
564,10,Norwich City,1,0,Coventry City,0,0,Dermot Gallagher,1993
565,10,Swindon Town,1,0,Blackburn,3,0,David Frampton,1993
566,10,Southampton,3,0,Sheffield Utd,3,0,Graham Poll,1993
567,10,Leeds United,4,0,Wimbledon,0,0,Joe Worrall,1993
568,10,QPR,3,0,Ipswich Town,0,0,Keith Cooper,1993
569,10,Sheffield Weds,2,0,Manchester Utd,3,0,David Allison,1993
570,10,Tottenham,3,0,Everton,2,0,Roger Milford,1993
571,10,Manchester City,1,0,Oldham Athletic,1,0,Jim Borrett,1993
572,11,Sheffield Weds,2,0,Wimbledon,2,0,Rodger Gifford,1993
573,11,West Ham,0,0,Aston Villa,0,0,Stephen Lodge,1993
574,11,Manchester Utd,2,0,Tottenham,1,0,Keith Burge,1993
575,11,Chelsea,1,0,Norwich City,2,0,Vic Callow,1993
576,11,Arsenal,0,0,Manchester City,0,0,Roger Milford,1993
577,11,Liverpool,2,0,Oldham Athletic,1,0,Alan Wilkie,1993
578,11,Coventry City,1,0,Southampton,1,0,Joe Worrall,1993
579,11,Swindon Town,1,0,Everton,1,0,Kelvin Morton,1993
580,11,Newcastle Utd,1,0,QPR,2,0,Keith Hackett,1993
581,11,Ipswich Town,0,0,Leeds United,0,0,Martin Bodenham,1993
582,11,Blackburn,0,0,Sheffield Utd,0,0,Terence Holbrook,1993
583,12,Everton,0,0,Manchester Utd,1,0,Keith Hackett,1993
584,12,Sheffield Utd,1,0,Sheffield Weds,1,0,Keith Cooper,1993
585,12,Oldham Athletic,0,0,Arsenal,0,0,Mike Reed,1993
586,12,Tottenham,1,0,Swindon Town,1,0,Keren Barratt,1993
587,12,Aston Villa,1,0,Chelsea,0,0,David Allison,1993
588,12,Norwich City,0,0,West Ham,0,0,Joe Worrall,1993
589,12,Leeds United,3,0,Blackburn,3,0,Kelvin Morton,1993
590,12,Manchester City,1,0,Liverpool,1,0,Martin Bodenham,1993
591,12,QPR,5,0,Coventry City,1,0,Gerald Ashby,1993
592,12,Southampton,2,0,Newcastle Utd,1,0,Philip Don,1993
593,12,Wimbledon,0,0,Ipswich Town,2,0,Alan Gunn,1993
594,13,Ipswich Town,0,0,Everton,2,0,Philip Don,1993
595,13,Chelsea,0,0,Oldham Athletic,1,0,David Frampton,1993
596,13,Arsenal,0,0,Norwich City,0,0,Roger Dilkes,1993
597,13,Blackburn,1,0,Tottenham,0,0,Alan Wilkie,1993
598,13,Liverpool,4,0,Southampton,2,0,Dermot Gallagher,1993
599,13,Swindon Town,1,0,Aston Villa,2,0,Keith Burge,1993
600,13,Manchester Utd,2,0,QPR,1,0,Stephen Lodge,1993
601,13,Newcastle Utd,4,0,Wimbledon,0,0,Vic Callow,1993
602,13,Sheffield Weds,3,0,Leeds United,3,0,Paul Durkin,1993
603,13,Coventry City,0,0,Sheffield Utd,0,0,Alan Gunn,1993
604,13,West Ham,3,0,Manchester City,1,0,Kelvin Morton,1993
605,14,Liverpool,2,0,West Ham,0,0,Keren Barratt,1993
606,14,Arsenal,1,0,Aston Villa,2,0,Martin Bodenham,1993
607,14,Southampton,1,0,Tottenham,0,0,David Allison,1993
608,14,Sheffield Utd,1,0,Norwich City,2,0,Keith Burge,1993
609,14,Wimbledon,3,0,Swindon Town,0,0,Stephen Lodge,1993
610,14,Leeds United,4,0,Chelsea,1,0,Dermot Gallagher,1993
611,14,Ipswich Town,1,0,Sheffield Weds,4,0,Vic Callow,1993
612,14,QPR,1,0,Blackburn,0,0,Alan Gunn,1993
613,14,Coventry City,2,0,Everton,1,0,Alan Wilkie,1993
614,14,Manchester City,2,0,Manchester Utd,3,0,Robbie Hart,1993
615,14,Oldham Athletic,1,0,Newcastle Utd,3,0,Rodger Gifford,1993
616,15,West Ham,2,0,Oldham Athletic,0,0,David Allison,1993
617,15,Sheffield Weds,0,0,Coventry City,0,0,Graham Poll,1993
618,15,Swindon Town,2,0,Ipswich Town,2,0,Roger Dilkes,1993
619,15,Tottenham,1,0,Leeds United,1,0,Joe Worrall,1993
620,15,Everton,0,0,QPR,3,0,Robbie Hart,1993
621,15,Chelsea,0,0,Arsenal,2,0,Philip Don,1993
622,15,Blackburn,2,0,Southampton,0,0,Keith Cooper,1993
623,15,Manchester Utd,3,0,Wimbledon,1,0,T Lloyd,1993
624,15,Norwich City,1,0,Manchester City,1,0,Keith Hackett,1993
625,15,Aston Villa,1,0,Sheffield Utd,0,0,David Frampton,1993
626,15,Newcastle Utd,3,0,Liverpool,0,0,Gerald Ashby,1993
627,16,Chelsea,0,0,Manchester City,0,0,Mike Reed,1993
628,16,Blackburn,2,0,Coventry City,1,0,Keith Burge,1993
629,16,Everton,1,0,Leeds United,1,0,Keith Cooper,1993
630,16,Newcastle Utd,4,0,Sheffield Utd,0,0,Joe Worrall,1993
631,16,Manchester Utd,0,0,Ipswich Town,0,0,Terence Holbrook,1993
632,16,Swindon Town,1,0,QPR,0,0,Gerald Ashby,1993
633,16,Aston Villa,0,0,Southampton,2,0,Kelvin Morton,1993
634,16,Sheffield Weds,3,0,Oldham Athletic,0,0,Keren Barratt,1993
635,16,West Ham,0,0,Arsenal,0,0,Paul Durkin,1993
636,16,Tottenham,1,0,Wimbledon,1,0,Keith Hackett,1993
637,17,Ipswich Town,1,0,Blackburn,0,0,Paul Durkin,1993
638,17,Oldham Athletic,2,0,Norwich City,1,0,Philip Don,1993
639,17,Arsenal,2,0,Newcastle Utd,1,0,Alan Gunn,1993
640,17,QPR,1,0,Tottenham,1,0,David Elleray,1993
641,17,Wimbledon,1,0,Everton,1,0,Mike Reed,1993
642,17,Coventry City,0,0,Manchester Utd,1,0,Stephen Lodge,1993
643,17,Leeds United,3,0,Swindon Town,0,0,Vic Callow,1993
644,17,Manchester City,1,0,Sheffield Weds,3,0,Howard King,1993
645,17,Sheffield Utd,1,0,Chelsea,0,0,Roger Milford,1993
646,17,Liverpool,2,0,Aston Villa,1,0,Alan Wilkie,1993
647,17,Southampton,0,0,West Ham,2,0,Martin Bodenham,1993
648,18,Wimbledon,1,0,West Ham,2,0,Dermot Gallagher,1993
649,18,Coventry City,1,0,Arsenal,0,0,Robbie Hart,1993
650,18,Tottenham,1,0,Newcastle Utd,2,0,Mike Reed,1993
651,18,Leeds United,3,0,Manchester City,2,0,Rodger Gifford,1993
652,18,Manchester Utd,2,0,Norwich City,2,0,Martin Bodenham,1993
653,18,QPR,2,0,Aston Villa,2,0,Keith Hackett,1993
654,18,Swindon Town,0,0,Sheffield Utd,0,0,Terence Holbrook,1993
655,18,Sheffield Weds,3,0,Liverpool,1,0,Jim Borrett,1993
656,18,Ipswich Town,0,0,Oldham Athletic,0,0,Stephen Lodge,1993
657,18,Everton,1,0,Southampton,0,0,Keith Burge,1993
658,18,Blackburn,2,0,Chelsea,0,0,Gerald Ashby,1993
659,19,Arsenal,1,0,Tottenham,1,0,Philip Don,1993
660,19,Sheffield Utd,0,0,Manchester Utd,3,0,Alan Gunn,1993
661,19,Oldham Athletic,2,0,Swindon Town,1,0,David Allison,1993
662,19,West Ham,0,0,Leeds United,1,0,Jim Borrett,1993
663,19,Liverpool,3,0,QPR,2,0,Vic Callow,1993
664,19,Aston Villa,2,0,Sheffield Weds,2,0,Peter Foakes,1993
665,19,Southampton,0,0,Ipswich Town,1,0,Gerald Ashby,1993
666,19,Manchester City,1,0,Everton,0,0,Paul Durkin,1993
667,20,Oldham Athletic,1,0,Blackburn,2,0,Joe Worrall,1993
668,20,Aston Villa,0,0,Wimbledon,1,0,Alan Gunn,1993
669,20,Southampton,0,0,QPR,1,0,Keren Barratt,1993
670,20,West Ham,3,0,Coventry City,2,0,Keith Cooper,1993
671,20,Liverpool,2,0,Swindon Town,2,0,Kelvin Morton,1993
672,20,Sheffield Utd,0,0,Everton,0,0,Vic Callow,1993
673,20,Manchester City,0,0,Tottenham,2,0,Graham Poll,1993
674,20,Chelsea,1,0,Ipswich Town,1,0,Alan Wilkie,1993
675,20,Newcastle Utd,1,0,Manchester Utd,1,0,Keith Hackett,1993
676,20,Arsenal,1,0,Sheffield Weds,0,0,Dermot Gallagher,1993
677,20,Norwich City,2,0,Leeds United,1,0,Roger Milford,1993
678,21,Coventry City,1,0,Oldham Athletic,1,0,Dermot Gallagher,1993
679,21,Sheffield Weds,5,0,West Ham,0,0,David Frampton,1993
680,21,Wimbledon,2,0,Sheffield Utd,0,0,Paul Durkin,1993
681,21,Everton,0,0,Newcastle Utd,2,0,Martin Bodenham,1993
682,21,Leeds United,2,0,Arsenal,1,0,Keith Burge,1993
683,21,Swindon Town,2,0,Southampton,1,0,David Elleray,1993
684,21,Tottenham,3,0,Liverpool,3,0,Robbie Hart,1993
685,21,Ipswich Town,2,0,Norwich City,1,0,Mike Reed,1993
686,21,Blackburn,2,0,Manchester City,0,0,Stephen Lodge,1993
687,21,Manchester Utd,3,0,Aston Villa,1,0,Joe Worrall,1993
688,22,Newcastle Utd,1,0,Leeds United,1,0,Philip Don,1993
689,22,Sheffield Utd,0,0,Liverpool,0,0,Alan Wilkie,1993
690,22,Wimbledon,1,0,Coventry City,2,0,Martin Bodenham,1993
691,22,Manchester Utd,1,0,Blackburn,1,0,Dermot Gallagher,1993
692,22,Ipswich Town,1,0,West Ham,1,0,Graham Poll,1993
693,22,Everton,0,0,Sheffield Weds,2,0,Roger Dilkes,1993
694,22,QPR,2,0,Oldham Athletic,0,0,Kelvin Morton,1993
695,22,Southampton,3,0,Chelsea,1,0,Paul Durkin,1993
696,22,Tottenham,1,0,Norwich City,3,0,Alan Gunn,1993
697,22,Swindon Town,0,0,Arsenal,4,0,Stephen Lodge,1993
698,23,Chelsea,1,0,Newcastle Utd,0,0,Joe Worrall,1993
699,23,Liverpool,1,0,Wimbledon,1,0,Keith Cooper,1993
700,23,West Ham,1,0,Tottenham,3,0,Gerald Ashby,1993
701,23,Manchester City,1,0,Southampton,1,0,Alan Wilkie,1993
702,23,Norwich City,1,0,Aston Villa,2,0,David Elleray,1993
703,23,Oldham Athletic,2,0,Manchester Utd,5,0,Vic Callow,1993
704,23,Arsenal,3,0,Sheffield Utd,0,0,Roger Milford,1993
705,23,Blackburn,2,0,Everton,0,0,Terence Holbrook,1993
706,23,Sheffield Weds,3,0,Swindon Town,3,0,Philip Don,1993
707,23,Leeds United,1,0,QPR,1,0,Mike Reed,1993
708,24,Tottenham,1,0,Coventry City,2,0,Terence Holbrook,1993
709,24,Manchester Utd,0,0,Leeds United,0,0,David Elleray,1993
710,24,Swindon Town,1,0,Chelsea,3,0,Keith Hackett,1993
711,24,Wimbledon,0,0,Arsenal,3,0,Gerald Ashby,1993
712,24,Sheffield Utd,2,0,Oldham Athletic,1,0,Robbie Hart,1993
713,24,Ipswich Town,1,0,Liverpool,2,0,Alan Gunn,1993
714,24,Aston Villa,0,0,Blackburn,1,0,Roger Dilkes,1993
715,24,Newcastle Utd,2,0,Manchester City,0,0,Kelvin Morton,1993
716,24,QPR,1,0,Sheffield Weds,2,0,Joe Worrall,1993
717,24,Southampton,0,0,Norwich City,1,0,Graham Poll,1993
718,24,Everton,0,0,West Ham,1,0,T Lloyd,1993
719,25,Arsenal,0,0,QPR,0,0,Jim Borrett,1993
720,25,West Ham,0,0,Sheffield Utd,0,0,Mike Reed,1993
721,25,Coventry City,1,0,Swindon Town,1,0,Brian Hill,1993
722,25,Sheffield Weds,1,0,Tottenham,0,0,Keith Burge,1993
723,25,Chelsea,4,0,Everton,2,0,Keren Barratt,1993
724,25,Liverpool,3,0,Manchester Utd,3,0,Philip Don,1993
725,25,Norwich City,1,0,Newcastle Utd,2,0,Terence Holbrook,1993
726,26,Tottenham,0,0,Manchester Utd,1,0,Roger Milford,1993
727,26,Wimbledon,2,0,Sheffield Weds,1,0,Martin Bodenham,1993
728,26,Norwich City,1,0,Chelsea,1,0,Keith Cooper,1993
729,26,Manchester City,0,0,Arsenal,0,0,David Allison,1993
730,26,Leeds United,0,0,Ipswich Town,0,0,Keith Hackett,1993
731,26,Aston Villa,3,0,West Ham,1,0,Stephen Lodge,1993
732,26,Oldham Athletic,0,0,Liverpool,3,0,John Lloyd,1993
733,26,Everton,6,0,Swindon Town,2,0,Gerald Ashby,1993
734,26,Sheffield Utd,1,0,Blackburn,2,0,Peter Foakes,1993
735,26,Southampton,1,0,Coventry City,0,0,Philip Don,1993
736,26,QPR,1,0,Newcastle Utd,2,0,Dermot Gallagher,1993
737,27,Newcastle Utd,1,0,Southampton,2,0,Alan Gunn,1993
738,27,Arsenal,1,0,Oldham Athletic,1,0,Peter Foakes,1993
739,27,Swindon Town,2,0,Tottenham,1,0,Paul Durkin,1993
740,27,Manchester Utd,1,0,Everton,0,0,Rodger Gifford,1993
741,27,Ipswich Town,0,0,Wimbledon,0,0,Brian Hill,1993
742,27,Sheffield Weds,3,0,Sheffield Utd,1,0,Keith Cooper,1993
743,27,Liverpool,2,0,Manchester City,1,0,Roger Milford,1993
744,27,Chelsea,1,0,Aston Villa,1,0,Graham Poll,1993
745,27,Coventry City,0,0,QPR,1,0,Alan Wilkie,1993
746,27,Blackburn,2,0,Leeds United,1,0,Vic Callow,1993
747,27,West Ham,3,0,Norwich City,3,0,Joe Worrall,1993
748,23,Coventry City,1,0,Ipswich Town,0,0,David Allison,1993
749,16,Norwich City,2,0,Liverpool,2,0,Dermot Gallagher,1993
750,28,Oldham Athletic,2,0,Southampton,1,0,Kelvin Morton,1993
751,28,Everton,4,0,Chelsea,2,0,Brian Hill,1993
752,28,Blackburn,3,0,Wimbledon,0,0,Alan Wilkie,1993
753,28,Manchester City,2,0,Ipswich Town,1,0,Robbie Hart,1993
754,28,Tottenham,1,0,Sheffield Weds,3,0,David Frampton,1993
755,28,Swindon Town,3,0,Coventry City,1,0,Keith Burge,1993
756,29,QPR,2,0,Manchester Utd,3,0,Graham Poll,1993
757,28,Aston Villa,1,0,Leeds United,0,0,Jim Borrett,1993
758,29,Everton,0,0,Ipswich Town,0,0,Roger Milford,1993
759,29,Manchester City,0,0,West Ham,0,0,Vic Callow,1993
760,29,Tottenham,0,0,Blackburn,2,0,Jim Borrett,1993
761,29,Wimbledon,4,0,Newcastle Utd,2,0,John Lloyd,1993
762,29,Oldham Athletic,2,0,Chelsea,1,0,Alan Gunn,1993
763,29,Sheffield Utd,0,0,Coventry City,0,0,Joe Worrall,1993
764,29,Aston Villa,5,0,Swindon Town,0,0,Robbie Hart,1993
765,29,Norwich City,1,0,Arsenal,1,0,Roger Dilkes,1993
