player,team,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,games_starts,gameweek,season,position,age
James Tarkowski,Everton,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,5,0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,1,0,0.0,0.0,0.0,0.0,0.0,0.40000000000000036,0,0.020000000000000018,-0.2,-0.2,43,51,1.6000000000000085,888,372,16,17,-0.10000000000000853,20,22,-1.0,6,10,0.5,0.1,0.0,0,4,1,1,49,2,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,0,1,1,50.0,0,2,2,0,3,5,3,0,65,8,29,30,6,3,65,0,0,0.0,0,0.0,40,200,112,0,0,0,2,40,0,0.0,0.0,1,0,0.0,0,0.0,0,1,-1,0.5,0.0,1.4000000000000004,1.0999999999999996,0.30000000000000004,0.26,0.0,0,2,0,0,0,0,0,9,2,1,0.0,1,2,,,
Kenny Tete,Fulham,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999999999998,-0.009999999999999998,0.0,-0.009999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17,22,-0.5999999999999943,333,182,6,9,-3.4000000000000057,8,10,-1.0999999999999943,3,3,10.0,0.0,0.0,0,1,0,0,17,5,1,0,0,0,4,0,0,0,0,0,0,0,-0.7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1,3,0,0,1,1,16.700000000000003,0,0,0,0,1,4,4,0,33,6,24,6,3,0,33,0,0,0.0,0,0.0,7,23,14,1,0,0,0,10,0,0.8999999999999915,0.0,1,0,0.0,0,-0.16999999999999993,2,2,0,0.16999999999999998,0.1700000000000017,0.6000000000000001,3.0999999999999996,-2.6,-0.33999999999999986,-0.33999999999999986,0,1,0,0,0,1,0,2,1,0,16.700000000000003,1,2,,,
Youri Tielemans,Aston Villa,5,0.09999999999999998,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0.10000000000000853,21,0,0,0,0.0,1,1,0.3999999999999915,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08000000000000007,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0,0.0,1,18,0,0,0,0,0,1,-11,-11.700000000000003,0.0,0,1,-11.0,0,0.5,0,0,0,0.16000000000000014,-0.02999999999999936,0.0,0.2999999999999998,-0.3,-0.37,-0.9700000000000002,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Jurrien Timber,Arsenal,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-9.099999999999998,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Takehiro Tomiyasu,Arsenal,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-19.799999999999997,0.0,0,0,0.0,0,0.0,0,0,0,0.0,1.37,0.0,0.0,0.0,0.0,-1.85,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
James Tomkins,Crystal Palace,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-0.19999999999999996,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Sandro Tonali,Newcastle Utd,71,0.8,0,0,0,0,0,0,0,0,0.09999999999999998,0.09999999999999998,0.0,0.0,1,0,5,-0.17999999999999994,0.0,-0.17999999999999994,-0.17999999999999994,-0.17999999999999994,-0.10999999999999999,-0.010000000000000002,-0.12,-0.10999999999999999,-0.12,1,0,-33.3,0.030000000000000027,-0.3699999999999999,-0.16999999999999998,0.0,6.100000000000001,0,-0.1,-0.10000000000000003,-0.10000000000000003,28,39,-4.5,397,59,14,15,0.7999999999999972,12,18,-8.599999999999994,0,2,-15.0,0.0,0.0,0,0,0,0,38,1,0,0,0,2,1,0,0,0,0,0,1,1,-0.1499999999999999,1,0,0,0,0,0,0,-0.3699999999999999,0,0,0,0,0,0,2,2,1,1,0,1,2,16.7,1,0,0,0,0,2,0,0,45,1,9,23,14,3,45,4,2,50.0,1,25.0,28,122,72,1,0,0,0,36,-2,-2.299999999999997,-2.0,0,0,0.0,0,-0.5,1,0,1,-0.1499999999999999,3.8499999999999996,1.4000000000000004,0.40000000000000036,1.0000000000000002,0.17000000000000004,-0.6000000000000001,0,1,1,0,0,0,0,4,0,0,0.0,1,2,,,
Pau Torres,Aston Villa,90,1.0000000000000002,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,44,47,1.0,801,243,14,15,-0.5,25,25,0.30000000000001137,4,6,8.299999999999997,0.0,0.0,0,2,1,0,39,8,5,0,0,0,0,0,0,0,0,0,0,1,0.15000000000000002,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,2,25.0,1,1,0,1,0,1,3,0,52,16,39,13,1,0,52,1,1,0.0,0,0.0,30,191,92,0,0,0,0,30,5,5.6000000000000085,0.0,1,0,0.0,0,0.5,3,1,2,0.5299999999999999,0.52,2.5,0.8000000000000003,1.7999999999999998,0.31999999999999995,0.3200000000000003,0,0,1,0,0,0,0,7,0,1,-25.0,1,2,,,
James Trafford,Burnley,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25,27,6.0,485,309,8,8,0.0,13,13,0.0,3,5,2.200000000000003,0.0,0.0,0,2,0,0,21,6,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,29,19,28,1,0,0,29,0,0,0.0,0,0.0,17,74,35,0,0,0,0,12,0,0.0,0.0,1,0,0.0,0,0.0,1,3,-2,0.5,0.0,0.8,2.5000000000000004,-1.7999999999999998,-0.07999999999999985,0.0,0,0,1,0,0,0,0,3,1,0,100.0,1,2,,,
Adama Traore,Fulham,20,0.19999999999999998,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,0.74,0.74,1,1,100.0,3.6,3.6,0.0,0.0,8.0,0,0.21,-0.2,-0.2,1,2,-8.299999999999997,9,0,1,2,-6.700000000000003,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,7,1,1,2,4,2,7,1,0,0.0,1,100.0,5,64,49,1,1,1,1,6,8,6.500000000000001,0.0,0,1,8.0,0,0.5,1,1,0,14.4,14.259999999999998,0.3,0.9999999999999998,-0.5999999999999999,16.52,16.79,0,0,0,0,0,0,0,1,0,0,0.0,0,2,,,
Kieran Trippier,Newcastle Utd,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,5,11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,86,105,0.10000000000000853,1373,480,42,47,-3.200000000000003,38,45,0.9000000000000057,4,9,-5.200000000000003,0.2,-0.4,4,4,2,0,91,14,4,0,0,7,6,4,2,1,0,0,0,8,1.33,5,2,0,0,1,0,0,0.0,0,0,0,0,0,0,2,0,0,1,1,2,4,40.0,2,0,0,0,1,3,0,0,110,1,26,57,28,2,110,3,2,-16.700000000000003,1,16.7,63,209,124,4,1,1,0,77,0,0.0,0.0,1,0,0.0,0,-0.5,1,2,-1,-0.83,0.0,1.9999999999999996,0.8000000000000003,1.1,0.22000000000000003,0.0,0,1,2,0,0,0,0,7,4,0,0.0,1,2,,,
Leandro Trossard,Arsenal,45,0.49999999999999994,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.8300000000000001,0.8300000000000001,0.0,0.8300000000000001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15,21,1.0,267,77,5,7,-2.299999999999997,8,8,12.299999999999997,1,2,50.0,0.7,-0.7,3,0,2,1,17,4,0,0,0,4,0,2,2,0,0,0,2,6,-2.8200000000000003,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,25,0,1,8,16,4,25,0,0,0.0,0,0.0,14,73,26,1,0,3,1,18,14,13.6,45.0,0,0,0.0,0,-1.0,0,1,-1,2.39,2.3200000000000003,1.3,0.20000000000000007,1.1,3.21,2.69,0,0,0,0,0,0,0,1,0,1,0.0,1,2,2023.0,MF,19.0
Kostas Tsimikas,Liverpool,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-0.8999999999999999,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.7199999999999998,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Matt Turner,Nott'ham Forest,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26,40,-1.2000000000000028,901,736,6,6,0.0,9,9,0.0,11,24,-3.0,0.0,0.0,0,1,0,0,24,15,6,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,44,36,43,1,0,0,44,0,0,0.0,0,0.0,21,139,105,0,0,0,0,15,0,0.0,0.0,1,0,0.0,0,-0.5,2,3,-1,-0.33,0.0,1.1999999999999997,2.9000000000000004,-1.6,-0.75,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,,,
Destiny Udogie,Tottenham,81,0.9000000000000001,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.39999999999999997,2,5,3,0.0,0.37,0.37,0.0,0.37,-0.020000000000000004,0.09999999999999999,0.07999999999999999,-0.020000000000000004,0.07999999999999999,0,0,0.0,-0.19999999999999996,-0.19999999999999996,0.0,0.0,0.0,0,0.0,0.0,0.0,40,45,0.29999999999999716,529,280,26,26,1.7999999999999972,12,14,0.29999999999999716,1,1,100.0,0.4,0.6,1,2,0,0,35,10,1,0,0,0,9,0,0,0,0,0,2,1,-0.5800000000000001,1,0,0,0,0,0,1,0.18000000000000005,1,0,0,0,0,0,0,0,0,0,0,0,1,-50.0,1,0,0,0,0,0,4,0,53,1,17,22,15,4,53,2,1,5.100000000000001,1,-3.1000000000000014,31,147,58,1,2,1,1,29,0,0.6000000000000085,0.0,0,0,0.0,0,0.33000000000000007,2,0,2,0.5599999999999999,1.85,1.7000000000000002,0.6000000000000001,1.2,0.75,0.5800000000000001,0,4,3,0,0,0,0,8,2,1,10.0,1,2,,,
Lesley Ugochukwu,Chelsea,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,7,0.0,81,29,6,6,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,7,1,2,3,2,1,7,0,0,0.0,0,0.0,3,9,5,0,1,0,0,7,4,2.6999999999999997,0.0,0,1,4.0,0,1.0,0,0,0,0.0,-1.35,0.1,0.1,0.0,1.17,0.6799999999999999,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Virgil van Dijk,Liverpool,27,0.2999999999999998,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.01999999999999999,-0.010000000000000002,-0.01999999999999999,-0.01999999999999999,-0.01999999999999999,0,0,0.0,-0.26,-0.07,0.0,0.0,0.0,0,0.0,0.0,0.0,18,21,-0.7999999999999972,270,84,13,14,-2.0999999999999943,4,4,0.29999999999999716,1,2,-0.5,0.0,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.19999999999999996,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,22,3,12,10,0,0,22,0,0,0.0,0,0.0,15,56,23,0,0,0,0,14,-21,-23.299999999999997,-21.0,0,0,0.0,0,0.33000000000000007,0,1,-1,-0.5700000000000001,-2.42,0.20000000000000018,0.6000000000000001,-0.3999999999999999,-0.27,1.63,0,1,0,0,0,0,0,4,0,0,0.0,1,2,,,
Raphael Varane,Manchester Utd,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,8,0,-0.09999999999999998,0.0,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,-0.11000000000000004,0.0,-0.11000000000000004,-0.11000000000000004,-0.11000000000000004,0,0,0.0,-0.3999999999999999,-0.19999999999999996,0.0,0.0,0.0,0,0.0,0.0,0.0,52,53,4.1000000000000085,905,282,20,20,1.2000000000000028,29,29,4.3999999999999915,3,4,3.1000000000000014,0.0,0.0,0,9,0,0,52,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.10000000000000009,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0,55,3,10,35,10,0,55,0,0,0.0,0,0.0,51,272,208,7,0,0,0,44,-15,-16.700000000000003,-15.0,0,0,0.0,0,0.5,1,2,-1,-0.30000000000000004,-4.8,1.1000000000000005,0.9000000000000004,0.2,0.04000000000000001,-2.69,0,1,0,0,0,0,0,7,0,0,0.0,1,2,,,
Joel Veltman,Brighton,19,0.19999999999999996,0,1,1,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,0,0.0,1.38,1.38,0.0,1.38,0.1,0.03,0.13,0.1,0.13,1,1,100.0,1.38,1.38,0.0,0.0,15.8,0,0.07,-0.1,-0.1,8,10,-3.4000000000000057,87,19,7,7,0.0,1,2,-8.299999999999997,0,1,-25.0,0.0,1.0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1.38,1,0,0,0,0,0,1,1.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,11,1,2,3,6,1,11,0,0,0.0,0,0.0,8,17,2,0,0,0,0,8,-1,-1.5,0.0,0,1,-1.0,0,-1.0,1,0,1,1.38,4.1000000000000005,0.5,0.5,0.0,0.04000000000000001,1.3699999999999999,0,0,0,0,0,0,0,1,0,0,0.0,0,2,2023.0,FW,19.0
Micky van de Ven,Tottenham,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.32999999999999996,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,69,73,0.19999999999998863,1191,471,30,31,-0.5,37,39,-0.20000000000000284,2,3,0.0,0.0,0.0,0,2,0,0,68,5,3,0,0,0,0,0,0,0,0,0,0,0,-0.16999999999999998,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,1,1,0,2,2,13.299999999999997,0,1,1,0,1,3,7,0,83,13,58,26,0,0,83,1,1,6.700000000000003,0,-3.3000000000000007,60,207,72,0,0,0,0,63,0,0.0,0.0,1,0,0.0,0,0.33000000000000007,2,0,2,0.33000000000000007,0.0,2.0999999999999996,0.6000000000000005,1.4000000000000001,0.68,0.0,0,0,0,0,0,0,0,4,0,1,-13.299999999999997,1,2,,,
Guglielmo Vicario,Tottenham,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,37,-2.200000000000003,673,489,6,6,0.0,14,14,0.0,7,16,2.3999999999999986,0.0,0.0,0,0,0,0,29,8,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,38,34,38,0,0,0,38,0,0,0.0,0,0.0,27,119,51,0,0,0,0,21,0,0.0,0.0,1,0,0.0,0,0.33000000000000007,2,0,2,0.33000000000000007,0.0,2.0999999999999996,0.6000000000000005,1.4000000000000001,0.68,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,,,
Vitinho,Burnley,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-50.0,0.0,0,0,0.0,1,0.0,0,0,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.16,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2023.0,"DF,MF",26.0
Kyle Walker,Manchester City,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.30000000000000004,0.30000000000000004,5,12,12,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.1,0.01,0.1,2,0,0.0,0.67,0.0,0.0,0.0,31.7,0,0.02,0.0,0.0,72,86,-2.3999999999999915,1227,277,31,33,-0.30000000000001137,36,40,-1.0999999999999943,5,10,-6.0,0.4,-0.30000000000000004,3,9,6,0,83,3,0,0,0,8,3,0,0,0,0,0,1,7,1.6700000000000004,7,0,0,0,0,0,1,0.17000000000000004,1,0,0,0,0,0,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0,95,4,9,44,42,4,95,3,2,10.0,1,5.0,68,357,191,7,0,0,0,75,0,0.19999999999998863,0.0,1,0,0.0,0,0.0,2,1,1,-0.33999999999999986,-0.33999999999999986,3.6,0.7000000000000001,2.9000000000000004,0.5800000000000001,0.5699999999999998,0,0,0,0,0,0,0,4,0,1,-16.700000000000003,1,2,,,
Aaron Wan-Bissaka,Manchester Utd,90,1.0000000000000002,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7,9,6,0.0,-0.20999999999999996,-0.20999999999999996,0.0,-0.20999999999999996,0.0,-0.24000000000000005,-0.24000000000000005,0.0,-0.24000000000000005,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,58,69,-2.299999999999997,795,221,33,38,-1.8000000000000114,21,23,-3.799999999999997,2,4,0.0,0.0,0.0,0,4,1,0,66,3,0,0,0,2,3,0,0,0,0,0,1,3,0.25,2,1,0,0,0,0,0,-0.20999999999999996,0,0,0,0,0,0,4,3,3,1,0,2,3,40.0,1,3,0,3,2,6,3,0,79,3,22,37,23,1,79,2,1,-4.200000000000003,0,-4.199999999999999,55,299,192,2,1,0,1,51,4,4.6000000000000085,4.0,1,0,0.0,0,0.5,3,2,1,0.37,0.3700000000000001,2.9,1.1999999999999997,1.7000000000000002,0.48000000000000004,0.47,0,1,0,0,0,0,0,8,1,1,0.0,1,2,2023.0,MF,23.0
Joel Ward,Crystal Palace,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27,34,-1.2000000000000028,372,178,17,19,-0.7999999999999972,9,11,-0.9000000000000057,1,3,-4.5,0.0,0.0,0,1,1,0,28,6,1,0,0,2,5,0,0,0,0,0,0,1,0.34,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1,2,0,1,2,4,-33.3,2,2,1,1,0,3,4,0,45,6,18,15,12,0,45,1,1,16.700000000000003,0,-16.700000000000003,19,34,18,0,0,1,0,18,1,1.4000000000000057,1.0,1,0,0.0,0,-0.16999999999999993,1,1,0,0.0,0.0,0.8000000000000003,1.0,-0.2,-0.03,-0.020000000000000462,0,1,2,0,0,0,0,4,5,7,-12.899999999999999,1,2,,,
James Ward-Prowse,West Ham,90,0.9999999999999999,1,0,1,1,0,0,1,0,0.8,0.8,0.0,0.8,0,3,2,0.53,-1.19,-0.6599999999999999,0.53,-0.6599999999999999,0.4,-0.12000000000000001,0.28,0.4,0.28,3,2,50.0,0.9900000000000002,1.06,0.25,0.5,-13.0,0,0.22,0.2,0.2,21,31,-9.199999999999989,389,217,9,10,-3.799999999999997,9,9,0.0,3,10,3.6000000000000014,0.0,0.0,0,3,0,0,23,7,3,0,1,5,0,4,4,0,0,1,1,4,0.9300000000000002,2,1,0,1,0,0,1,-0.6599999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,2,1,1,4,4,0,0,43,2,10,19,14,4,43,0,0,0.0,0,0.0,5,18,6,1,0,0,0,12,5,18.6,5.0,1,0,0.0,0,0.0,3,1,2,0.4600000000000002,0.45999999999999996,3.0,1.4,1.6,1.71,1.71,0,1,0,0,0,0,0,6,1,0,16.700000000000003,1,2,,,
